MatchID;MMR;radiant_win;radiant_pick;dire_pick
4957277503;None;False;14,23,44,36,20;53,114,96,104,40
4957277106;582;False;27,98,21,41,90;2,54,74,5,32
4957277016;None;True;84,21,94,62,73;47,105,32,26,67
4957277814;674;True;106,96,71,68,1;21,46,14,31,100
4957277101;1439;False;21,101,14,46,93;75,104,26,106,8
4957277810;None;False;5,42,43,47,44;82,81,21,99,105
4957277404;2184;True;73,1,19,99,74;53,61,8,14,102
4957277712;1249;False;5,87,6,46,94;26,43,48,84,129
4957277900;None;True;85,99,14,95,64;34,21,108,110,50
4957277000;1471;True;106,36,121,7,53;63,71,51,101,31
4957277115;752;False;11,28,35,14,79;62,44,75,58,74
4957277501;None;False;21,32,104,98,111;42,22,70,35,20
4957277114;None;True;35,104,22,30,96;59,88,14,47,32
4957277014;1329;False;26,23,75,42,44;35,2,8,17,48
4957277718;None;True;92,42,4,32,50;112,51,86,114,18
4957284711;3899;True;14,121,37,17,93;35,111,88,129,52
4957283801;3756;True;17,58,14,70,101;8,61,68,64,108
4957284710;3971;True;34,45,101,93,14;37,67,49,108,90
4957283416;3380;True;40,6,36,17,7;68,8,14,50,85
4957284119;4014;False;8,7,129,56,84;9,108,54,22,64
4957284707;3440;True;21,41,5,84,129;39,26,51,1,66
4957283501;3826;True;44,84,8,25,108;106,114,64,100,23
4957283714;3571;True;68,93,114,13,129;121,7,67,79,74
4957283900;3826;True;114,119,129,76,27;3,75,71,98,8
4957283807;2918;True;9,61,98,41,64;4,14,108,44,107
4957283101;3734;False;121,76,23,107,44;14,45,30,18,25
4957283102;3939;True;72,104,25,13,32;76,44,21,60,68
4957283415;3470;False;100,3,68,93,81;18,19,36,27,119
4957283800;2949;False;31,8,16,86,39;114,37,129,1,101
4957283815;3372;True;105,110,93,84,11;54,36,22,100,129
4957280910;3549;False;93,26,14,61,7;8,27,2,110,101
4957279506;3057;False;21,31,45,2,70;26,1,104,52,23
4957279810;3991;False;121,67,37,21,69;3,14,73,42,16
4957280407;3894;False;104,14,101,73,100;23,43,93,64,7
4957280706;3074;False;84,9,21,60,6;104,14,23,79,70
4957280705;3552;False;8,34,110,111,30;114,21,1,71,68
4957279405;2069;True;59,9,121,106,51;56,101,7,5,37
4957280311;2724;False;22,85,49,42,23;62,8,39,45,108
4957280402;3807;True;84,44,14,32,21;113,5,34,31,62
4957280604;3734;True;26,32,102,6,110;21,108,95,30,90
4957281801;3523;False;108,41,50,17,110;10,27,74,7,16
4957284319;4008;False;42,71,26,75,84;14,28,105,70,37
4957288904;3890;True;41,120,27,11,86;84,33,104,73,93
4957287902;4051;False;21,14,26,7,8;100,77,35,5,120
4957286207;3234;True;7,46,50,84,44;21,5,114,113,3
4957287701;3563;False;84,73,5,33,93;14,42,45,31,86
4957286514;3859;True;22,9,14,106,110;74,129,5,41,32
4957285109;3332;True;42,96,9,35,26;14,121,41,74,104
4957333215;4618;True;10,88,2,90,34;81,100,50,93,5
4957281414;2891;True;26,94,34,100,84;81,82,74,68,120
4957284812;3600;True;96,4,86,48,40;71,109,106,14,38
4957284516;3400;False;46,121,14,106,26;63,27,31,8,92
4957283215;3125;False;47,102,37,53,93;14,63,68,74,28
4957280917;3521;True;101,93,36,84,40;67,26,98,14,11
4957283802;3116;False;79,28,105,10,70;14,120,54,22,26
4957282112;3683;False;87,50,53,74,99;21,8,101,59,14
4957283713;None;True;73,22,109,68,104;9,105,47,1,14
4957283017;2848;True;30,22,70,5,69;93,9,114,14,119
4957284400;2531;False;21,109,74,68,7;8,106,57,16,27
4957284702;3713;False;25,112,7,105,14;32,29,74,91,81
4957284703;4035;True;48,30,22,45,108;27,28,1,26,76
4957284813;2460;True;62,11,50,81,53;16,28,31,47,114
4957284817;2386;False;5,22,71,41,74;92,1,35,83,64
4957283412;4374;True;119,21,50,108,56;86,91,59,28,114
4957282500;2247;True;4,33,5,14,70;30,22,93,42,23
4957284610;3661;False;46,65,14,26,8;84,7,62,21,63
4957283702;3513;True;7,22,74,77,36;63,21,1,26,14
4957285017;3670;True;129,41,31,22,68;86,27,9,21,93
4957282710;2535;False;23,54,84,76,99;51,11,75,86,8
4957283717;3410;True;100,22,17,86,4;16,79,21,47,34
4957282213;2561;True;74,114,102,84,64;89,26,16,79,9
4957284201;2816;True;34,26,81,30,21;17,51,7,74,6
4957281201;2678;False;39,25,41,99,26;5,62,76,2,93
4957283313;3591;True;37,82,6,119,21;10,99,57,74,14
4957282111;3505;True;20,114,14,39,37;7,104,106,84,41
4957281816;3346;False;99,47,50,101,56;35,32,71,49,85
4957282409;2991;True;26,86,44,98,35;16,14,21,8,6
4957281716;2897;False;63,44,33,32,96;103,47,114,69,92
4957281811;3503;True;7,74,99,44,110;30,37,8,9,22
4957281014;2785;True;114,100,89,87,98;74,7,54,86,14
4957280308;3251;True;33,14,5,43,42;67,28,7,26,34
4957280418;3101;False;86,47,74,89,33;9,80,1,68,90
4957282700;2818;False;53,99,41,62,31;129,104,95,58,86
4957280702;None;False;7,106,114,93,5;21,101,41,27,108
4957281015;2911;True;43,120,93,85,2;21,11,26,44,19
4957280710;2455;False;10,75,87,74,78;42,21,84,29,121
4957279619;2388;False;38,29,74,109,47;105,63,52,26,67
4957279700;1989;False;68,61,63,14,81;8,5,30,51,99
4957280118;3561;False;42,7,36,26,120;2,8,27,84,74
4957281018;2822;False;37,21,110,17,93;106,114,14,47,26
4957280916;None;True;36,53,45,99,21;119,25,85,69,78
4957281717;3128;True;63,14,47,22,32;49,93,30,119,60
4957281914;2955;True;52,86,6,98,7;2,1,61,87,33
4957280603;2924;False;75,23,4,57,44;63,93,114,22,14
4957282414;2959;False;46,71,108,50,54;41,25,47,68,72
4957281315;3357;True;73,52,27,36,35;86,74,120,56,92
4957281507;3065;False;4,84,28,62,23;100,73,74,29,26
4957281112;None;False;108,112,61,18,69;9,35,31,8,93
4957281505;2813;False;7,87,99,40,101;26,10,21,14,84
4957282504;3449;True;27,74,26,114,2;7,106,99,119,68
4957282110;2133;True;27,104,9,107,81;84,42,37,14,70
4957282617;2858;False;62,23,111,93,113;48,9,73,57,75
4957281101;2968;True;41,58,84,92,119;85,17,64,8,7
4957279508;None;False;1,63,104,26,14;6,103,54,108,100
4957280403;2709;True;44,25,11,26,28;70,68,42,14,9
4957282317;3215;True;56,3,14,69,9;93,2,25,39,86
4957281113;None;False;106,35,105,11,4;71,44,31,18,21
4957281016;3426;False;56,5,25,14,51;108,64,34,8,3
4957281607;2882;True;17,7,14,121,93;25,51,2,8,75
4957280302;2762;False;98,112,66,22,101;53,56,46,97,57
4957282002;2516;True;14,9,44,84,17;106,21,64,97,35
4957280703;3583;True;102,106,37,2,41;5,53,59,44,114
4957281808;3212;True;77,105,71,8,23;18,34,4,40,64
4957281807;2893;True;1,13,14,121,101;20,76,68,42,120
4957281719;2424;False;27,23,91,2,44;50,28,47,81,14
4957281911;2870;False;97,25,11,53,5;84,8,129,121,61
4957281915;3558;True;93,6,82,84,7;44,23,27,114,26
4957280802;None;True;25,1,40,5,14;26,72,74,81,129
4957282910;3808;True;16,75,101,26,93;30,129,1,9,34
4957282905;3246;False;27,19,17,30,93;114,54,121,1,5
4957282818;2607;True;34,8,98,50,16;111,69,75,54,59
4957282912;2239;False;5,22,21,19,8;64,27,56,6,60
4957282908;2980;True;7,14,74,63,1;70,38,21,27,84
4957282706;3762;True;88,121,30,39,41;15,28,21,7,106
4957282901;3233;False;68,93,11,27,104;75,52,32,114,100
4957281509;2128;False;20,62,74,113,93;56,30,14,129,54
4957282407;3702;True;23,59,94,16,103;72,21,1,100,77
4957282616;3137;True;14,119,1,75,129;32,67,26,34,50
4957281200;2031;True;47,108,84,5,1;64,8,34,68,99
4957281506;3863;True;67,50,32,5,129;30,81,76,33,104
4957282613;2736;False;32,71,17,98,30;14,50,129,37,59
4957282909;2449;True;50,42,21,114,101;99,44,79,106,75
4957282911;2837;True;22,26,19,73,8;9,32,119,114,70
4957281116;1777;False;37,129,110,54,106;8,74,26,14,48
4957282704;None;False;41,98,52,2,111;86,26,93,23,96
4957281718;2574;False;85,47,5,99,6;45,1,50,62,35
4957282707;2758;True;93,34,62,103,30;14,78,42,57,121
4957281005;None;False;30,93,9,87,35;25,37,62,12,110
4957282906;2935;True;86,14,99,105,74;36,19,71,95,104
4957282507;2613;True;25,99,52,100,56;58,35,120,49,121
4957281519;3655;False;70,27,39,2,48;14,86,50,44,29
4957282314;1732;True;55,99,89,95,23;12,100,69,3,98
4957282813;None;False;74,1,50,2,5;83,14,19,93,105
4957280803;3576;True;30,60,43,48,5;101,94,27,6,36
4957281913;2302;False;90,114,74,41,16;26,14,17,89,78
4957281608;4201;False;101,42,84,5,67;48,29,81,11,50
4957281617;1964;True;10,35,62,30,14;76,93,27,85,9
4957281413;3227;True;99,63,47,86,5;14,11,96,54,27
4957281806;2939;False;84,1,98,50,43;5,93,16,36,51
4957281303;2128;False;121,52,10,55,93;119,26,73,41,99
4957281202;2153;True;39,77,50,5,21;2,14,84,34,42
4957282404;1309;True;40,2,107,54,110;85,83,9,80,63
4957281001;2488;True;64,42,106,16,75;2,4,22,70,26
4957345106;4384;True;21,26,93,85,34;111,8,2,14,74
4957282903;1243;True;67,101,56,84,59;38,92,14,1,37
4957281804;2642;False;73,102,26,11,51;86,39,27,8,99
4957282413;3163;True;44,9,5,43,54;28,27,58,41,13
4957282006;None;False;73,121,69,41,27;42,48,47,35,84
4957281302;2087;False;4,114,27,32,74;8,121,2,22,83
4957282319;1756;True;87,93,36,2,14;8,70,34,26,20
4957282209;2169;False;93,9,44,74,28;14,8,27,101,22
4957282517;1747;True;19,10,30,83,42;44,86,97,7,47
4957281614;2065;True;14,47,57,93,21;129,27,84,35,44
4957281609;2452;False;91,95,15,1,55;120,54,99,27,26
4957282401;None;True;16,26,67,4,74;36,5,101,93,98
4957283013;3037;True;4,27,35,14,30;54,77,41,1,87
4957281410;2390;True;62,47,8,3,81;7,63,25,59,2
4957281805;3261;True;23,12,100,121,38;37,88,114,44,1
4957282203;2256;True;4,15,33,75,14;32,23,68,27,98
4957281813;2268;True;59,84,104,36,62;14,21,8,9,50
4957282702;1902;True;73,32,21,74,119;114,17,34,8,84
4957282518;1994;True;108,104,87,74,5;21,73,84,64,14
4957281812;None;True;102,39,84,8,19;109,75,99,14,113
4957281612;None;False;73,71,54,46,27;56,94,14,2,64
4957282703;1998;True;35,60,41,8,111;6,85,7,62,17
4957282515;1408;False;90,35,104,19,47;51,8,48,58,34
4957282211;2389;False;59,71,99,74,44;79,89,106,14,36
4957282408;None;False;50,86,114,21,48;17,31,28,35,16
4957282614;None;True;42,67,82,33,9;72,14,26,114,8
4957282708;None;True;36,1,34,50,40;6,27,21,88,14
4957282300;1369;True;71,36,62,44,30;41,87,14,50,74
4957335606;4243;False;129,121,112,93,51;63,99,91,11,5
4957282403;None;True;8,103,95,62,70;86,73,77,68,28
4957281917;None;False;5,104,21,7,14;110,85,48,86,34
4957282005;None;False;114,6,106,9,27;99,30,26,18,23
4957281810;None;True;14,50,121,12,100;61,44,31,75,105
4957282806;2298;False;40,44,21,57,30;26,74,6,73,14
4957281919;757;True;42,75,22,14,56;35,85,68,73,84
4957282907;1781;True;25,14,6,23,76;18,32,78,15,35
4957282313;None;True;22,6,26,32,28;62,112,4,121,77
4957282301;None;True;84,34,41,85,32;6,30,44,25,50
4957282816;None;True;45,42,84,61,25;56,81,26,32,54
4957282208;None;True;8,14,119,27,23;37,61,35,82,69
4957282516;1815;True;88,59,57,47,104;8,120,12,49,4
4957295017;3665;True;93,5,107,71,52;89,91,34,98,121
4957294506;4204;False;44,108,50,110,76;19,70,56,102,68
4957293908;4344;True;2,98,21,79,15;74,100,99,87,48
4957293401;3630;False;129,21,8,111,14;74,110,100,93,27
4957290615;4221;False;44,73,17,2,31;14,50,7,35,54
4957291219;3989;True;129,70,36,14,26;71,99,46,8,121
4957294811;3423;False;14,99,23,70,84;27,106,86,114,129
4957289800;4227;False;1,53,14,86,64;26,44,74,87,84
4957291800;4575;True;22,50,67,112,96;2,26,121,42,74
4957290606;4515;False;101,36,111,2,54;23,121,58,34,70
4957290512;3529;True;93,57,21,121,86;72,65,23,64,26
4957295016;3577;True;121,53,44,100,93;23,86,110,31,73
4957293814;3618;True;32,72,14,2,84;20,74,119,48,99
4957294419;3780;True;54,17,30,28,22;2,111,93,104,50
4957291116;3724;True;61,110,80,8,31;14,21,93,84,114
4957291410;4153;False;21,71,86,26,70;108,22,20,105,89
4957292603;3263;False;87,54,58,114,23;56,14,104,106,50
4957291411;3634;False;11,5,8,21,100;106,93,45,26,110
4957285518;4021;False;22,62,114,30,70;39,99,14,5,44
4957286004;3399;False;21,26,120,8,74;37,9,14,46,96
4957286007;3724;True;120,21,100,73,106;53,45,8,34,26
4957285615;3728;True;71,21,62,8,93;67,9,23,75,7
4957285519;2880;True;104,119,84,14,44;27,62,54,74,2
4957286208;3753;True;6,60,14,27,9;110,30,21,51,44
4957286814;None;False;30,10,6,86,16;94,97,27,44,64
4957286501;2663;False;32,76,44,7,3;82,104,23,48,86
4957287100;3673;False;102,8,62,25,7;71,70,36,34,27
4957285218;3291;False;50,84,86,1,75;87,74,53,105,44
4957285514;3304;False;89,29,85,67,101;9,26,14,93,114
4957286012;3591;False;129,28,78,8,87;7,58,105,93,113
4957286717;4193;True;14,93,5,106,98;75,8,71,2,6
4957285609;3215;False;73,25,41,42,90;31,2,4,87,21
4957287004;2879;False;105,26,70,9,15;14,21,55,74,73
4957286912;3542;False;4,45,17,99,7;2,5,49,85,10
4957285219;3641;False;102,95,32,101,27;21,44,62,94,20
4957286614;None;True;68,20,101,6,7;8,73,30,21,14
4957286112;3456;True;109,22,27,51,107;8,101,31,55,86
4957286306;3236;True;14,62,31,26,82;85,114,75,101,129
4957286115;3752;False;34,37,81,84,114;1,62,60,22,68
4957285515;3682;True;5,102,1,84,129;26,44,101,74,55
4957285617;3228;True;30,35,105,21,93;23,5,100,69,54
4957285217;3630;False;5,74,6,13,21;114,14,26,97,44
4957285100;None;True;121,68,44,74,60;84,129,21,95,50
4957286010;1909;True;51,98,64,67,110;97,71,74,30,41
4957285800;3526;True;75,90,84,48,9;87,63,34,64,114
4957286805;3370;True;93,9,26,39,68;42,21,106,40,75
4957283805;3449;False;14,75,43,15,8;27,109,45,99,32
4957285708;3038;True;62,84,23,34,93;83,2,104,74,121
4957284604;1325;False;54,31,114,14,81;86,21,85,44,96
4957290208;4198;True;67,28,61,31,121;34,40,65,95,87
4957290506;3540;True;64,73,17,78,25;19,113,16,102,69
4957290307;3331;False;85,102,17,109,37;68,96,62,41,74
4957291009;3532;False;119,41,112,73,65;5,32,89,110,57
4957289413;3705;True;28,26,15,95,14;93,22,86,96,30
4957291003;3812;False;62,76,84,36,1;49,50,8,47,53
4957289302;4834;False;10,41,33,44,75;7,86,14,9,106
4957288313;3937;False;37,101,110,52,54;14,1,23,32,26
4957291200;4065;True;36,84,74,27,93;14,7,51,39,1
4957290306;3087;False;75,21,47,26,6;5,94,88,14,74
4957289019;1898;False;8,71,2,101,64;108,3,18,91,76
4957289203;4789;False;57,75,46,14,121;108,11,32,87,101
4957289505;3907;True;44,70,54,105,30;26,74,114,41,7
4957288501;3400;True;54,11,27,110,75;96,21,22,68,8
4957291119;3651;True;14,31,109,19,2;47,27,44,42,102
4957287201;3702;True;98,1,84,13,7;27,93,47,74,5
4957291615;3684;False;90,31,42,63,25;1,101,86,76,129
4957286918;2449;False;34,16,8,26,71;50,21,44,64,120
4957289317;3973;True;14,29,44,62,74;47,36,121,19,48
4957287807;3739;True;99,11,91,5,81;86,76,14,53,56
4957357615;4265;True;50,89,17,37,2;23,11,36,30,21
4957288318;3584;False;105,29,73,93,50;114,84,87,81,67
4957287517;3363;True;5,84,59,14,106;7,81,68,2,74
4957287719;3008;True;41,120,32,15,5;21,105,42,27,22
4957287203;4642;True;101,5,8,10,88;72,74,108,91,14
4957287612;3591;False;48,106,25,107,14;19,8,112,2,62
4957287300;3854;False;65,74,14,81,5;96,114,34,33,50
4957288003;3179;False;18,110,51,26,74;14,86,70,44,113
4957288104;3769;False;23,3,106,34,26;21,46,32,119,61
4957287206;3567;True;79,43,42,28,68;95,23,104,9,119
4957287303;3951;False;68,2,8,34,14;37,120,95,101,76
4957287809;3818;True;105,70,39,25,47;121,120,54,99,16
4957287207;None;True;120,82,94,27,92;18,26,2,17,30
4957308209;3549;False;104,56,57,23,100;74,41,102,58,22
4957308418;4148;True;70,51,61,102,83;37,101,99,27,18
4957304318;4277;True;87,60,93,72,47;64,104,21,101,114
4957284218;3183;True;106,99,7,14,6;104,28,84,36,87
4957283716;1587;True;19,104,17,93,25;74,2,44,54,14
4957283518;3257;True;96,112,21,68,44;107,129,74,37,20
4957284514;3260;True;5,11,54,14,21;98,71,50,41,74
4957284606;4156;True;73,26,121,97,106;8,2,100,74,27
4957284401;3224;False;44,35,74,14,32;62,10,34,31,22
4957283417;3054;True;9,7,46,75,5;87,19,26,63,42
4957284419;None;True;47,8,84,26,76;10,7,98,9,101
4957284819;2835;True;75,11,8,97,84;33,5,48,74,99
4957284518;3471;False;50,1,68,17,58;20,44,14,85,84
4957284816;3285;True;25,74,29,50,28;51,44,46,32,62
4957284217;None;True;37,22,71,42,94;19,105,129,70,17
4957283804;2418;True;84,13,37,34,73;60,41,27,11,100
4957284519;2415;False;79,2,9,6,26;1,14,74,29,75
4957283213;3452;False;8,9,105,7,42;32,112,28,114,44
4957283914;3289;True;113,28,74,68,4;73,32,9,53,58
4957284818;2453;False;83,104,114,21,5;99,87,7,93,47
4957283806;2248;False;60,102,12,61,25;75,49,4,84,108
4957283708;2481;False;86,58,34,18,21;30,81,7,53,61
4957284407;3499;True;44,120,101,31,36;56,21,83,1,111
4957283706;3048;True;62,26,72,21,74;114,64,73,39,88
4957284712;2013;True;41,70,34,32,84;25,14,1,23,26
4957284612;2572;True;10,16,14,2,26;30,64,35,23,81
4957284206;2276;True;96,26,100,93,57;62,70,106,42,56
4957284300;1594;True;67,14,74,56,50;54,26,17,7,121
4957283608;2330;False;99,35,27,70,114;109,71,21,17,62
4957283319;1461;False;8,74,14,41,5;56,108,105,84,22
4957283615;1541;True;21,89,64,2,62;8,32,129,50,22
4957284414;1834;True;39,44,30,112,47;27,25,114,11,99
4957283707;3857;True;7,88,26,35,84;32,6,74,63,104
4957283612;None;False;71,45,44,5,98;54,23,83,85,104
4957283411;None;True;104,3,47,67,64;14,93,113,53,49
4957284301;1933;False;96,35,38,54,100;19,74,11,30,8
4957284501;2946;True;52,47,9,41,14;83,25,56,26,23
4957284618;2296;False;113,81,129,58,84;68,23,9,18,8
4957283308;3901;False;1,11,26,35,102;9,5,87,113,22
4957283410;2420;False;86,76,104,71,48;75,30,49,25,44
4957284005;2199;False;2,11,86,54,50;32,25,21,110,14
4957284709;1835;True;81,39,4,57,103;16,56,109,49,21
4957284704;2789;False;74,5,51,1,37;9,26,44,23,10
4957283715;1606;False;44,71,60,26,35;54,14,32,86,96
4957283912;None;True;72,75,23,7,69;39,106,53,93,90
4957284810;2715;True;47,93,64,14,35;96,8,121,17,21
4957284916;None;True;121,84,1,76,17;120,10,101,27,35
4957284911;2186;False;87,91,21,93,54;58,44,71,90,101
4957284203;2601;False;47,96,93,50,37;5,40,106,99,74
4957284608;2196;False;7,8,68,74,25;45,93,27,73,100
4957283201;1747;True;83,68,95,46,51;120,3,8,35,85
4957283214;3446;False;109,65,92,74,112;96,4,100,93,104
4957284409;1417;True;27,101,53,17,95;43,90,38,2,12
4957284919;1114;True;20,2,57,56,119;50,104,6,105,72
4957283210;1746;False;26,74,67,51,36;82,14,5,95,38
4957284117;2373;True;10,8,54,26,71;4,34,42,6,56
4957284706;2988;True;86,54,74,2,21;7,17,44,75,84
4957284605;1467;True;56,9,110,25,21;114,61,88,26,36
4957284309;None;False;74,57,70,7,37;39,44,26,81,14
4957300902;4464;True;58,86,11,23,71;60,53,70,106,27
4957299000;4202;True;129,64,91,72,34;121,36,25,119,6
4957299108;4229;True;53,101,93,76,64;10,105,17,99,14
4957299509;3963;True;17,64,21,93,51;121,101,109,3,16
4957297700;3581;True;120,21,6,105,73;74,96,64,68,70
4957298117;4015;False;74,33,111,71,54;31,40,43,93,104
4957403615;4835;True;7,51,84,6,21;54,69,25,19,27
4957325805;3208;True;5,74,30,21,6;99,17,10,107,64
4957324707;4024;True;68,53,114,42,101;67,2,52,111,79
4957327615;4561;False;61,93,14,40,5;105,28,27,77,11
4957326210;4614;True;63,11,48,112,101;85,74,100,18,68
4957361219;4806;True;5,114,54,14,105;37,23,1,129,7
4957365607;4614;True;111,10,36,70,23;110,37,54,25,107
4957379616;5084;False;8,87,46,85,15;1,27,86,13,21
4957283718;1819;False;2,55,76,8,14;36,37,34,114,4
4957283719;2467;True;11,26,14,93,110;8,74,2,30,31
4957284405;None;False;87,120,73,84,75;99,9,7,121,15
4957284714;1463;False;50,14,1,104,119;35,84,22,32,62
4957284008;None;False;74,14,7,81,4;98,85,95,93,57
4957284609;2362;False;11,9,75,89,15;101,129,93,86,87
4957284814;None;True;67,90,70,7,5;114,109,25,40,1
4957283813;1748;False;7,34,51,72,27;63,6,32,22,5
4957284913;933;False;21,112,35,47,70;64,74,44,99,110
4957283617;2142;True;35,100,56,42,73;8,104,38,6,86
4957284512;966;True;43,84,21,6,17;4,26,23,101,41
4957284202;2013;True;94,71,8,86,5;20,110,9,129,75
4957284205;None;True;70,27,74,86,93;54,25,114,26,14
4957283701;1530;True;26,56,7,41,95;89,74,88,36,84
4957283517;None;False;46,96,27,44,119;121,1,25,13,69
4957284305;None;True;14,50,114,42,5;32,26,63,34,2
4957284302;2976;True;14,44,101,121,113;62,41,74,35,26
4957284511;None;True;74,14,9,53,41;47,12,83,105,7
4957284815;3015;True;29,99,35,50,100;73,26,81,70,8
4957283409;None;True;20,96,23,44,84;74,54,1,9,26
4957283616;None;False;26,2,93,9,32;14,95,40,62,106
4957322608;4087;True;49,19,31,54,2;36,21,74,98,75
4957315007;3691;False;42,106,21,8,107;6,25,101,27,38
4957315204;4126;False;8,78,114,87,14;63,26,98,73,25
4957315910;5039;True;37,23,121,114,2;7,41,22,71,26
4957298009;3442;True;7,105,17,93,37;109,86,104,50,74
4957298019;4467;True;104,68,101,7,49;35,8,107,37,2
4957285005;None;True;93,26,35,67,99;84,64,104,21,34
4957285010;None;False;8,34,27,6,95;102,90,17,67,52
4957285014;None;True;20,42,109,5,76;1,87,21,44,26
4957285016;1835;False;93,17,99,5,65;119,59,84,8,101
4957285018;None;True;35,75,42,51,30;27,95,1,33,74
4957285102;484;True;14,21,1,35,84;99,18,104,2,11
4957285106;2439;False;9,21,14,27,100;73,34,26,62,44
4957285107;None;True;7,1,107,59,56;48,21,81,58,32
4957291413;3326;False;86,11,26,2,12;48,101,88,84,14
4957291907;3585;True;51,3,26,114,93;68,25,120,95,27
4957291316;4021;False;99,71,114,93,26;106,28,14,110,68
4957291802;3265;False;101,121,38,36,93;6,21,46,85,50
4957291904;2811;True;102,14,74,3,12;42,20,104,9,39
4957291902;3610;True;84,35,42,22,56;14,59,62,54,105
4957291804;3347;True;74,120,121,93,111;42,8,27,14,46
4957291908;3279;False;8,88,21,47,31;5,6,43,75,16
4957439305;5054;False;75,106,28,93,121;74,7,129,18,79
4957450013;5556;True;14,42,51,75,26;3,101,38,8,59
4957439714;5177;False;53,50,6,121,9;89,25,101,111,21
4957292517;4177;False;26,114,121,120,81;106,113,101,86,104
4957339011;4750;True;30,6,9,76,60;18,21,25,84,110
4957340205;4256;False;19,5,8,34,97;83,112,42,121,39
4957292719;3453;False;19,89,25,105,7;31,107,11,65,73
4957285214;2040;True;35,15,93,100,88;86,90,41,16,106
4957298615;4092;True;21,67,82,110,30;8,27,38,19,73
4957298802;4039;True;88,112,47,75,67;25,54,51,74,84
4957295613;3883;True;28,14,37,56,79;121,76,25,21,8
4957500918;4650;True;106,18,71,26,14;30,121,56,12,23
4957504011;4772;True;101,1,69,22,73;7,21,16,8,85
4957314615;3725;False;121,41,30,74,120;110,68,42,61,2
4957312302;4232;False;93,87,100,106,110;6,79,39,14,36
4957319008;4733;True;9,21,104,112,106;129,40,76,63,87
4957340406;4850;False;26,74,7,62,89;129,14,90,11,44
4957354909;4502;True;23,22,50,57,72;25,119,71,78,41
4957289403;4384;True;27,105,56,106,4;95,32,74,37,79
4957289811;4024;True;11,99,110,30,67;121,56,60,76,114
4957290509;3215;False;64,74,6,99,35;48,97,26,22,73
4957290714;3559;False;10,60,21,26,75;35,66,20,7,25
4957288502;2929;False;44,81,33,26,9;52,15,101,2,98
4957289316;3477;False;48,11,84,22,55;7,101,21,95,15
4957289901;3893;False;41,27,44,74,68;73,23,86,104,14
4957291518;3735;False;72,83,29,47,20;96,18,28,14,30
4957289015;3505;True;7,74,119,93,29;28,21,25,114,101
4957291005;3581;False;48,104,79,73,26;94,6,105,119,55
4957291004;3481;True;1,2,23,16,36;41,35,62,120,26
4957291705;3687;False;5,113,44,29,26;69,14,8,76,4
4957289801;None;True;16,54,68,7,13;14,33,1,26,11
4957290517;3717;True;69,9,121,8,35;26,14,93,88,34
4957288717;3147;False;84,21,111,129,23;68,1,96,47,64
4957289002;3688;False;54,129,62,31,82;32,60,21,26,18
4957293100;3943;False;7,83,76,114,51;35,5,14,54,98
4957293207;4099;True;54,28,104,105,91;31,80,108,50,112
4957293313;3679;False;82,32,54,110,20;75,88,12,14,85
4957293019;3761;True;18,86,50,11,69;37,2,12,71,46
4957292513;3377;True;37,19,93,17,50;99,5,14,12,34
4957292514;None;False;71,5,32,2,22;14,84,37,6,56
4957406514;4289;False;41,110,20,19,34;69,11,27,68,54
4957315310;4456;True;107,76,95,16,37;75,30,8,13,60
4957308917;4228;True;64,110,26,56,72;21,5,86,74,54
4957310001;4693;True;113,32,6,11,69;76,45,79,83,18
4957312207;4601;False;5,10,18,14,16;69,109,88,120,84
4957329207;None;False;74,73,41,14,121;26,82,27,109,62
4957330416;4720;True;19,16,93,37,21;97,104,8,86,129
4957450215;5406;True;21,28,112,1,11;100,106,104,87,17
4957304204;3791;True;121,34,27,84,75;86,21,33,29,54
4957307814;4363;False;86,84,60,8,119;44,81,14,64,21
4957309005;4304;True;27,61,75,14,8;2,51,68,33,109
4957301702;4244;True;22,2,42,14,121;84,5,33,32,34
4957300907;3210;False;5,101,8,17,7;41,45,34,62,19
4957298419;4319;False;3,71,22,93,34;104,21,101,32,1
4957300208;4022;False;33,23,12,5,99;26,28,30,18,74
4957301211;3600;False;106,107,19,108,8;86,114,18,36,7
4957301119;3725;False;76,30,71,36,70;19,5,75,42,98
4957293607;3888;True;63,54,14,3,87;75,26,108,64,67
4957293812;3772;False;34,58,109,75,30;11,7,94,57,129
4957292005;3430;True;9,8,74,86,71;39,12,121,37,99
4957292907;3922;True;93,2,11,27,14;74,87,30,70,104
4957293601;2925;False;2,10,44,20,26;70,34,29,7,5
4957293318;2666;True;101,16,27,105,41;93,31,7,46,21
4957293202;3412;False;27,86,10,50,63;5,14,93,39,21
4957291909;2760;False;25,106,11,26,71;54,109,102,21,30
4957293602;None;True;76,119,47,110,72;9,106,44,60,26
4957292114;3687;True;101,1,110,102,19;26,14,74,129,8
4957307015;3771;False;86,73,82,121,39;21,6,14,84,51
4957306406;3141;False;26,22,107,14,8;105,69,93,31,34
4957370912;4735;True;17,71,111,76,104;2,93,110,50,39
4957383700;4003;True;104,19,1,57,68;32,16,41,74,5
4957385107;4216;True;31,38,10,105,17;4,76,29,66,50
4957383009;5069;True;23,39,21,52,14;112,11,95,107,53
4957293610;3479;True;81,129,111,14,34;121,71,21,77,8
4957293713;3115;False;84,35,5,21,47;106,110,37,54,14
4957292208;3106;True;30,88,2,32,95;84,119,58,17,48
